movieId,title,genres,clean_title,countries,country_flag_urls,providers,provider_icon_urls
8392,Ocho apellidos vascos (2014),['Comedy'],ochoapellidosvascos2014,['United Kingdom'],['http://www.geognos.com/api/en/countries/flag/GB.png'],['Youtube'],['https://img.icons8.com/ios/344/video-message.png']
8393,Captain America: The Winter Soldier (2014),"['Action', 'Adventure', 'SciFi', 'IMAX']",captainamericathewintersoldier2014,"['United States', 'China', 'India', 'France']","['http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/FR.png']","['Amazon Video', 'HBO Max', 'Youtube']","['https://img.icons8.com/material-rounded/452/video-playlist.png', 'https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png', 'https://img.icons8.com/ios/344/video-message.png']"
8394,Noah (2014),"['Adventure', 'Drama', 'IMAX']",noah2014,"['Portugal', 'United States']","['http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/US.png']",['Netflix'],['https://img.icons8.com/office/50/000000/no-video--v2.png']
8395,"Nut Job, The (2014)","['Adventure', 'Animation', 'Children', 'Comedy']",nutjobthe2014,"['United Kingdom', 'Portugal']","['http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/PT.png']",['Youtube'],['https://img.icons8.com/ios/344/video-message.png']
8396,King of Comedy (Hei kek ji wong) (1999),"['Comedy', 'Drama', 'Romance']",kingofcomedyheikekjiwong1999,"['United Kingdom', 'France', 'Brazil']","['http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/FR.png', 'http://www.geognos.com/api/en/countries/flag/BR.png']","['Youtube', 'HBO Max']","['https://img.icons8.com/ios/344/video-message.png', 'https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']"
8397,13 Sins (2014),"['Horror', 'Thriller']",13sins2014,"['France', 'Portugal', 'United States', 'India', 'United Kingdom']","['http://www.geognos.com/api/en/countries/flag/FR.png', 'http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/GB.png']",['Youtube'],['https://img.icons8.com/ios/344/video-message.png']
8398,Muppets Most Wanted (2014),"['Adventure', 'Comedy', 'Crime']",muppetsmostwanted2014,"['China', 'Portugal']","['http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/PT.png']","['HBO Max', 'Netflix']","['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png', 'https://img.icons8.com/office/50/000000/no-video--v2.png']"
8399,Me and you (io e te) (2012),['Drama'],meandyouioete2012,"['India', 'Brazil', 'France']","['http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/FR.png']",['HBO Max'],['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']
8400,Free to Play (2014),['Documentary'],freetoplay2014,"['Portugal', 'China', 'Brazil']","['http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/BR.png']","['Youtube', 'Amazon Video']","['https://img.icons8.com/ios/344/video-message.png', 'https://img.icons8.com/material-rounded/452/video-playlist.png']"
8401,"Unknown Known, The (2013)",['Documentary'],unknownknownthe2013,"['France', 'United Kingdom', 'Brazil', 'United States']","['http://www.geognos.com/api/en/countries/flag/FR.png', 'http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/US.png']","['Netflix', 'Amazon Video', 'HBO Max']","['https://img.icons8.com/office/50/000000/no-video--v2.png', 'https://img.icons8.com/material-rounded/452/video-playlist.png', 'https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']"
8402,The Raid 2: Berandal (2014),"['Action', 'Crime', 'Thriller']",theraid2berandal2014,"['United States', 'China']","['http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/CN.png']",['Amazon Video'],['https://img.icons8.com/material-rounded/452/video-playlist.png']
8403,"Brain Smasher... A Love Story (Bouncer and the Lady, The) (1993)","['Action', 'Comedy']",brainsmasheralovestorybouncerandtheladythe1993,['India'],['http://www.geognos.com/api/en/countries/flag/IN.png'],"['Amazon Video', 'Netflix']","['https://img.icons8.com/material-rounded/452/video-playlist.png', 'https://img.icons8.com/office/50/000000/no-video--v2.png']"
8404,The Amazing Spider-Man 2 (2014),"['Action', 'SciFi', 'IMAX']",theamazingspiderman22014,"['India', 'Portugal']","['http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/PT.png']",['Netflix'],['https://img.icons8.com/office/50/000000/no-video--v2.png']
8405,Calvary (2014),"['Comedy', 'Drama']",calvary2014,"['United Kingdom', 'China', 'United States', 'India']","['http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/IN.png']","['Netflix', 'Youtube']","['https://img.icons8.com/office/50/000000/no-video--v2.png', 'https://img.icons8.com/ios/344/video-message.png']"
8406,Oculus (2013),['Horror'],oculus2013,"['United Kingdom', 'United States', 'Portugal', 'India']","['http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/IN.png']",['HBO Max'],['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']
8407,God's Not Dead (2014),['Drama'],godsnotdead2014,"['United States', 'Brazil', 'India', 'United Kingdom']","['http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/GB.png']",['Youtube'],['https://img.icons8.com/ios/344/video-message.png']
8408,Cold in July (2014),"['Drama', 'Thriller']",coldinjuly2014,['United Kingdom'],['http://www.geognos.com/api/en/countries/flag/GB.png'],['HBO Max'],['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']
8409,Rio 2 (2014),"['Adventure', 'Animation', 'Children', 'Comedy']",rio22014,"['Brazil', 'China']","['http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/CN.png']",['HBO Max'],['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']
8410,"Honest Liar, An (2014)","['Comedy', 'Documentary']",honestliaran2014,['Brazil'],['http://www.geognos.com/api/en/countries/flag/BR.png'],"['Amazon Video', 'Netflix']","['https://img.icons8.com/material-rounded/452/video-playlist.png', 'https://img.icons8.com/office/50/000000/no-video--v2.png']"
8411,Fading Gigolo (2013),['Comedy'],fadinggigolo2013,"['China', 'India', 'Brazil', 'Portugal', 'France']","['http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/FR.png']",['HBO Max'],['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']
8412,Transcendence (2014),"['Drama', 'SciFi', 'IMAX']",transcendence2014,"['Brazil', 'Portugal', 'China']","['http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/CN.png']",['Amazon Video'],['https://img.icons8.com/material-rounded/452/video-playlist.png']
8413,Hatchet III (2013),"['Comedy', 'Horror']",hatchetiii2013,"['United Kingdom', 'India', 'China']","['http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/CN.png']","['HBO Max', 'Amazon Video']","['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png', 'https://img.icons8.com/material-rounded/452/video-playlist.png']"
8414,"Other Woman, The (2014)","['Comedy', 'Romance']",otherwomanthe2014,"['United States', 'France', 'China', 'Brazil']","['http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/FR.png', 'http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/BR.png']","['Youtube', 'Amazon Video']","['https://img.icons8.com/ios/344/video-message.png', 'https://img.icons8.com/material-rounded/452/video-playlist.png']"
8415,"Haunted House 2, A (2014)","['Comedy', 'Horror']",hauntedhouse2a2014,"['France', 'Portugal', 'India', 'United States', 'China']","['http://www.geognos.com/api/en/countries/flag/FR.png', 'http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/CN.png']",['Amazon Video'],['https://img.icons8.com/material-rounded/452/video-playlist.png']
8416,Mulan II (2004),"['Action', 'Animation', 'Children', 'Comedy', 'Musical']",mulanii2004,"['Portugal', 'China']","['http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/CN.png']","['Youtube', 'Netflix']","['https://img.icons8.com/ios/344/video-message.png', 'https://img.icons8.com/office/50/000000/no-video--v2.png']"
8417,Brick Mansions (2014),"['Action', 'Crime', 'Drama']",brickmansions2014,"['India', 'Brazil', 'United States']","['http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/US.png']",['HBO Max'],['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']
8418,Locke (2013),['Drama'],locke2013,"['United Kingdom', 'Portugal', 'India', 'United States', 'China']","['http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/CN.png']",['HBO Max'],['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']
8419,Neighbors (2014),['Comedy'],neighbors2014,"['Portugal', 'India']","['http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/IN.png']",['Netflix'],['https://img.icons8.com/office/50/000000/no-video--v2.png']
8420,Alpha and Omega 3: The Great Wolf Games (2014),"['Action', 'Adventure', 'Animation', 'Children', 'Comedy']",alphaandomega3thegreatwolfgames2014,"['Brazil', 'United States']","['http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/US.png']","['Netflix', 'HBO Max']","['https://img.icons8.com/office/50/000000/no-video--v2.png', 'https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']"
8421,Mom's Night Out (2014),['Comedy'],momsnightout2014,"['Brazil', 'United States', 'France']","['http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/FR.png']","['HBO Max', 'Amazon Video']","['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png', 'https://img.icons8.com/material-rounded/452/video-playlist.png']"
8422,Lucy (2014),"['Action', 'SciFi']",lucy2014,"['China', 'United Kingdom']","['http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/GB.png']",['Amazon Video'],['https://img.icons8.com/material-rounded/452/video-playlist.png']
8423,X-Men: Days of Future Past (2014),"['Action', 'Adventure', 'SciFi']",xmendaysoffuturepast2014,['France'],['http://www.geognos.com/api/en/countries/flag/FR.png'],['HBO Max'],['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']
8424,Godzilla (2014),"['Action', 'Adventure', 'SciFi', 'IMAX']",godzilla2014,"['China', 'Portugal', 'Brazil']","['http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/BR.png']",['HBO Max'],['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']
8425,Walk of Shame (2014),['Comedy'],walkofshame2014,"['Portugal', 'France', 'Brazil']","['http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/FR.png', 'http://www.geognos.com/api/en/countries/flag/BR.png']","['Youtube', 'Amazon Video']","['https://img.icons8.com/ios/344/video-message.png', 'https://img.icons8.com/material-rounded/452/video-playlist.png']"
8426,Blue Ruin (2013),['Thriller'],blueruin2013,['United States'],['http://www.geognos.com/api/en/countries/flag/US.png'],['Youtube'],['https://img.icons8.com/ios/344/video-message.png']
8427,Chef (2014),['Comedy'],chef2014,"['United Kingdom', 'India', 'Portugal', 'France']","['http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/FR.png']","['Youtube', 'HBO Max']","['https://img.icons8.com/ios/344/video-message.png', 'https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']"
8428,Afflicted (2013),"['Horror', 'SciFi', 'Thriller']",afflicted2013,"['Portugal', 'China', 'India', 'Brazil']","['http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/BR.png']","['HBO Max', 'Netflix', 'Youtube']","['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png', 'https://img.icons8.com/office/50/000000/no-video--v2.png', 'https://img.icons8.com/ios/344/video-message.png']"
8429,Blended (2014),['Comedy'],blended2014,"['Brazil', 'France', 'India', 'United Kingdom']","['http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/FR.png', 'http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/GB.png']","['Netflix', 'HBO Max']","['https://img.icons8.com/office/50/000000/no-video--v2.png', 'https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']"
8430,Begin Again (2013),"['Comedy', 'Romance']",beginagain2013,"['China', 'United Kingdom', 'Portugal', 'France']","['http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/FR.png']","['Netflix', 'Amazon Video']","['https://img.icons8.com/office/50/000000/no-video--v2.png', 'https://img.icons8.com/material-rounded/452/video-playlist.png']"
8431,Maleficent (2014),"['Action', 'Adventure', 'Children', 'IMAX']",maleficent2014,"['United Kingdom', 'France', 'United States', 'Portugal', 'China']","['http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/FR.png', 'http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/CN.png']",['HBO Max'],['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']
8432,Zombeavers (2014),"['Action', 'Comedy', 'Horror']",zombeavers2014,"['China', 'France']","['http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/FR.png']",['Youtube'],['https://img.icons8.com/ios/344/video-message.png']
8433,At Middleton (2013),"['Comedy', 'Romance']",atmiddleton2013,"['United States', 'China', 'France', 'United Kingdom']","['http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/FR.png', 'http://www.geognos.com/api/en/countries/flag/GB.png']","['HBO Max', 'Netflix']","['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png', 'https://img.icons8.com/office/50/000000/no-video--v2.png']"
8434,"Dance of Reality, The (Danza de la realidad, La) (2013)","['Drama', 'Fantasy']",danceofrealitythedanzadelarealidadla2013,"['Brazil', 'France']","['http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/FR.png']","['Youtube', 'HBO Max']","['https://img.icons8.com/ios/344/video-message.png', 'https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']"
8435,A Million Ways to Die in the West (2014),"['Comedy', 'Western']",amillionwaystodieinthewest2014,"['India', 'United Kingdom', 'United States', 'France']","['http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/FR.png']","['Netflix', 'Youtube']","['https://img.icons8.com/office/50/000000/no-video--v2.png', 'https://img.icons8.com/ios/344/video-message.png']"
8436,Edge of Tomorrow (2014),"['Action', 'SciFi', 'IMAX']",edgeoftomorrow2014,"['United Kingdom', 'Portugal', 'United States', 'China', 'France']","['http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/FR.png']",['Netflix'],['https://img.icons8.com/office/50/000000/no-video--v2.png']
8437,Mission: Impossible - Rogue Nation (2015),"['Action', 'Adventure', 'Thriller']",missionimpossibleroguenation2015,"['India', 'Portugal', 'Brazil', 'China']","['http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/CN.png']","['Amazon Video', 'HBO Max']","['https://img.icons8.com/material-rounded/452/video-playlist.png', 'https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']"
8438,Midnight Chronicles (2009),"['Action', 'Adventure', 'Fantasy']",midnightchronicles2009,"['Portugal', 'India', 'China', 'United Kingdom', 'France']","['http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/FR.png']","['Netflix', 'Amazon Video', 'Youtube']","['https://img.icons8.com/office/50/000000/no-video--v2.png', 'https://img.icons8.com/material-rounded/452/video-playlist.png', 'https://img.icons8.com/ios/344/video-message.png']"
8439,Million Dollar Arm (2014),"['Comedy', 'Drama']",milliondollararm2014,"['Portugal', 'United Kingdom']","['http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/GB.png']","['Youtube', 'Netflix']","['https://img.icons8.com/ios/344/video-message.png', 'https://img.icons8.com/office/50/000000/no-video--v2.png']"
8440,G.B.F. (2013),['Comedy'],gbf2013,"['United Kingdom', 'Portugal', 'China', 'India', 'United States']","['http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/US.png']","['Youtube', 'Amazon Video']","['https://img.icons8.com/ios/344/video-message.png', 'https://img.icons8.com/material-rounded/452/video-playlist.png']"
8441,Jimi: All Is by My Side (2013),['Drama'],jimiallisbymyside2013,"['China', 'France']","['http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/FR.png']",['HBO Max'],['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']
8442,Bad Asses (Bad Ass 2) (2014),"['Action', 'Drama']",badassesbadass22014,"['China', 'Portugal', 'France']","['http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/FR.png']","['Netflix', 'HBO Max']","['https://img.icons8.com/office/50/000000/no-video--v2.png', 'https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']"
8443,Lilting (2014),['Drama'],lilting2014,"['France', 'United States']","['http://www.geognos.com/api/en/countries/flag/FR.png', 'http://www.geognos.com/api/en/countries/flag/US.png']","['HBO Max', 'Netflix']","['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png', 'https://img.icons8.com/office/50/000000/no-video--v2.png']"
8444,The Fault in Our Stars (2014),"['Drama', 'Romance']",thefaultinourstars2014,['United Kingdom'],['http://www.geognos.com/api/en/countries/flag/GB.png'],"['Youtube', 'Amazon Video']","['https://img.icons8.com/ios/344/video-message.png', 'https://img.icons8.com/material-rounded/452/video-playlist.png']"
8445,Tangled Ever After (2012),"['Action', 'Animation', 'Children']",tangledeverafter2012,"['France', 'United Kingdom', 'Portugal', 'India']","['http://www.geognos.com/api/en/countries/flag/FR.png', 'http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/IN.png']",['Amazon Video'],['https://img.icons8.com/material-rounded/452/video-playlist.png']
8446,Maps to the Stars (2014),['Drama'],mapstothestars2014,"['Brazil', 'France']","['http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/FR.png']",['Youtube'],['https://img.icons8.com/ios/344/video-message.png']
8447,22 Jump Street (2014),"['Action', 'Comedy', 'Crime']",22jumpstreet2014,"['United States', 'China']","['http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/CN.png']","['Amazon Video', 'HBO Max']","['https://img.icons8.com/material-rounded/452/video-playlist.png', 'https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']"
8448,"Equalizer, The (2014)","['Action', 'Crime', 'Thriller']",equalizerthe2014,"['United Kingdom', 'France']","['http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/FR.png']",['Amazon Video'],['https://img.icons8.com/material-rounded/452/video-playlist.png']
8449,How to Train Your Dragon 2 (2014),"['Action', 'Adventure', 'Animation']",howtotrainyourdragon22014,"['Brazil', 'Portugal', 'United Kingdom']","['http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/GB.png']",['Netflix'],['https://img.icons8.com/office/50/000000/no-video--v2.png']
8450,Birdman: Or (The Unexpected Virtue of Ignorance) (2014),"['Comedy', 'Drama']",birdmanortheunexpectedvirtueofignorance2014,"['United Kingdom', 'France', 'India']","['http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/FR.png', 'http://www.geognos.com/api/en/countries/flag/IN.png']","['Netflix', 'Amazon Video']","['https://img.icons8.com/office/50/000000/no-video--v2.png', 'https://img.icons8.com/material-rounded/452/video-playlist.png']"
8451,Boyhood (2014),['Drama'],boyhood2014,"['China', 'United Kingdom']","['http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/GB.png']",['Amazon Video'],['https://img.icons8.com/material-rounded/452/video-playlist.png']
8452,Think Like a Man Too (2014),"['Comedy', 'Romance']",thinklikeamantoo2014,['India'],['http://www.geognos.com/api/en/countries/flag/IN.png'],"['Netflix', 'Amazon Video', 'Youtube']","['https://img.icons8.com/office/50/000000/no-video--v2.png', 'https://img.icons8.com/material-rounded/452/video-playlist.png', 'https://img.icons8.com/ios/344/video-message.png']"
8453,Jersey Boys (2014),"['Drama', 'Musical']",jerseyboys2014,"['Brazil', 'United Kingdom', 'India']","['http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/IN.png']",['HBO Max'],['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']
8454,Nick Fury: Agent of S.H.I.E.L.D. (1998),"['Action', 'SciFi']",nickfuryagentofshield1998,"['United States', 'India']","['http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/IN.png']",['HBO Max'],['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']
8455,"Internet's Own Boy: The Story of Aaron Swartz, The (2014)",['Documentary'],internetsownboythestoryofaaronswartzthe2014,"['India', 'United States']","['http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/US.png']","['Youtube', 'HBO Max']","['https://img.icons8.com/ios/344/video-message.png', 'https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']"
8456,Transformers: Age of Extinction (2014),"['Action', 'Adventure', 'SciFi']",transformersageofextinction2014,"['United States', 'France', 'United Kingdom']","['http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/FR.png', 'http://www.geognos.com/api/en/countries/flag/GB.png']",['HBO Max'],['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']
8457,Frank (2014),"['Comedy', 'Drama', 'Mystery']",frank2014,"['India', 'Portugal']","['http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/PT.png']","['Netflix', 'Youtube']","['https://img.icons8.com/office/50/000000/no-video--v2.png', 'https://img.icons8.com/ios/344/video-message.png']"
8458,They Came Together (2014),"['Comedy', 'Romance']",theycametogether2014,"['United Kingdom', 'China', 'France', 'Brazil']","['http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/FR.png', 'http://www.geognos.com/api/en/countries/flag/BR.png']","['Netflix', 'Youtube']","['https://img.icons8.com/office/50/000000/no-video--v2.png', 'https://img.icons8.com/ios/344/video-message.png']"
8459,Honey (Miele) (2013),['Drama'],honeymiele2013,['United Kingdom'],['http://www.geognos.com/api/en/countries/flag/GB.png'],['Amazon Video'],['https://img.icons8.com/material-rounded/452/video-playlist.png']
8460,Planes: Fire & Rescue (2014),"['Adventure', 'Animation', 'Comedy']",planesfirerescue2014,['India'],['http://www.geognos.com/api/en/countries/flag/IN.png'],"['HBO Max', 'Youtube', 'Netflix']","['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png', 'https://img.icons8.com/ios/344/video-message.png', 'https://img.icons8.com/office/50/000000/no-video--v2.png']"
8461,Tammy (2014),['Comedy'],tammy2014,['Brazil'],['http://www.geognos.com/api/en/countries/flag/BR.png'],"['Netflix', 'HBO Max']","['https://img.icons8.com/office/50/000000/no-video--v2.png', 'https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']"
8462,Colourful (Karafuru) (2010),"['Animation', 'Drama', 'Fantasy', 'Mystery']",colourfulkarafuru2010,"['Portugal', 'Brazil', 'United States', 'India']","['http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/IN.png']","['Netflix', 'Amazon Video']","['https://img.icons8.com/office/50/000000/no-video--v2.png', 'https://img.icons8.com/material-rounded/452/video-playlist.png']"
8463,"Babadook, The (2014)","['Drama', 'Horror', 'Thriller']",babadookthe2014,"['France', 'India', 'United Kingdom']","['http://www.geognos.com/api/en/countries/flag/FR.png', 'http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/GB.png']",['Youtube'],['https://img.icons8.com/ios/344/video-message.png']
